payment_id,order_id,amount_received,payment_date,payment_mode
4480,4898,6937.85,2025-06-06,UPI
4481,4899,2144.93,,Cheque
4482,4900,2723.96,,NEFT
4483,4901,31190.73,2025-09-28,UPI
4484,4902,4473.95,2025-11-27,NEFT
4485,4903,13560.22,2026-07-31,UPI
4486,4904,18257.5,2025-06-20,Cheque
4487,4905,4402.94,2025-06-30,UPI
4488,4906,15518.97,2026-03-27,Cheque
4489,4907,3461.29,2026-04-21,Cheque
4490,4908,18035.37,2025-10-27,NEFT
4491,4909,10905.03,2026-05-13,Cheque
4492,4913,10186.07,2025-06-02,Cheque
4493,4915,32982.57,2025-05-30,UPI
4494,4916,12453.65,,NEFT
4495,4918,5123.82,2026-03-15,NEFT
4496,4919,2895.16,2026-01-06,NEFT
4497,4920,21583.48,2026-01-03,Cheque
4498,4921,6768.84,2025-06-06,Cheque
4499,4922,13467.85,2025-12-22,Cheque
4500,4923,14486.68,2025-12-02,NEFT
4501,4924,46861.6,2026-03-16,NEFT
4502,4925,9453.6,2025-09-13,NEFT
4503,4926,6876.49,2025-10-30,NEFT
4504,4927,6192.72,2025-10-03,Cheque
4505,4928,8883.78,2025-11-10,Cheque
4506,4929,9093.48,2026-04-29,UPI
4507,4930,6371.86,2026-02-24,NEFT
4508,4931,44721.54,2025-10-05,Cheque
4509,4932,7010.24,2026-01-04,Cheque
4510,4933,18418.17,2026-05-06,NEFT
4511,4934,2073.6,2025-06-05,Cheque
4512,4935,37206.93,2026-06-25,NEFT
4513,4936,6034.89,2026-07-20,Cheque
4514,4937,7053.73,2026-05-04,Cheque
4515,4938,15357.52,2026-06-11,UPI
4516,4939,14626.19,2025-11-30,UPI
4517,4940,5528.9,2025-12-31,Cheque
4518,4941,9113.76,2026-02-23,UPI
4519,4942,4430.71,,UPI
4520,4943,24826.92,2025-06-15,Cheque
4521,4944,4732.62,2026-05-20,UPI
4522,4945,3934.32,2026-01-16,UPI
4523,4946,5705.58,2026-03-06,UPI
4524,4947,25974.96,2026-05-23,NEFT
4525,4948,5879.71,2026-05-24,UPI
4526,4949,41667.33,2026-07-28,UPI
4527,4950,9977.45,2025-10-12,UPI
4528,4951,5649.57,2025-10-11,Cheque
4529,4952,19381.11,2025-10-21,UPI
4530,4954,6733.9,2025-08-29,Cheque
4531,4955,18987.38,2026-04-07,NEFT
4532,4956,1578.56,,UPI
4533,4957,6082.92,2026-02-24,NEFT
4534,4958,16822.44,2025-07-11,NEFT
4535,4959,18231.03,2026-07-31,UPI
4536,4960,19479.07,2025-07-18,NEFT
4537,4961,25161.61,2025-11-21,UPI
4538,4963,881.31,,NEFT
4539,4964,10097.95,2026-04-07,Cheque
4540,4965,18333.37,2026-07-31,UPI
4541,4966,7415.04,2026-02-21,NEFT
4542,4967,1843.19,,NEFT
4543,4968,3159.39,2025-10-01,UPI
4544,4969,7083.91,2025-07-17,NEFT
4545,4970,1115.52,2025-06-02,NEFT
4546,4971,3623.15,2025-12-17,NEFT
4547,4972,30738.14,2026-04-10,UPI
4548,4973,4427.52,2025-09-14,Cheque
4549,4974,9974.86,2026-02-16,NEFT
4550,4975,20249.85,2025-11-23,NEFT
4551,4976,36955.18,2025-09-10,NEFT
4552,4977,11725.84,2026-03-03,NEFT
4553,4978,10413.45,2025-09-27,Cheque
4554,4979,31305.61,2025-12-25,Cheque
4555,4980,10342.22,2026-02-16,UPI
4556,4981,3828.66,,UPI
4557,4982,17285.06,2025-12-04,NEFT
4558,4983,12828.43,2025-10-12,UPI
4559,4984,22325.89,2026-07-01,UPI
4560,4985,17070.63,2025-09-10,UPI
4561,4986,13641.62,2025-06-30,UPI
4562,4987,12874.32,2026-02-16,UPI
4563,4988,2032.13,2026-02-08,UPI
4564,4989,1184.4,2025-10-12,Cheque
4565,4990,23585.57,2025-10-04,Cheque
4566,4992,1579.69,2025-08-17,NEFT
4567,4993,30733.11,2026-06-25,Cheque
4568,4994,24330.38,2025-12-28,UPI
4569,4995,37630.53,2026-04-12,Cheque
4570,4996,5472.78,2025-07-04,UPI
4571,4997,14155.26,2026-03-20,UPI
4572,4998,16067.75,2025-06-12,NEFT
4573,4999,5759.23,2026-02-07,Cheque
4574,5000,16744.42,2026-05-22,Cheque
